VISIT_AREA_NM,X_COORD,Y_COORD,ADDR
나인브릿지CC,126.4054151,33.34184447,제주특별자치도 서귀포시 안덕면 광평로 34-156
이좋은주유소,126.4642701,33.47356049,제주특별자치도 제주시 노형로 218
숲속의컨벤션,126.4987365,33.25069305,제주특별자치도 서귀포시 일주서로 88
하소로커피,126.2178956,33.29556839,제주특별자치도 제주시 한경면 불그못로 72
성산해맞이펜션,126.932201,33.46619661,제주특별자치도 서귀포시 성산읍 한도로242번길 10-9
롯데렌터카 제주국제공항지점,126.4930954,33.50684137,제주특별자치도 제주시 공항로 2
귤스타,126.61069,33.3384938,제주특별자치도 서귀포시 토평동
바당한그릇,126.3624386,33.47843035,제주특별자치도 제주시 애월읍 애월해안로 552-3
목화식당휴게소,126.9017207,33.4818042,제주특별자치도 서귀포시 성산읍 시흥리
성읍칠십리식당,126.8012485,33.38919964,제주특별자치도 서귀포시 표선면 성읍정의현로 74
와이리조트 제주,126.3276438,33.24260881,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75
신라원중문점,126.4170757,33.2548738,제주특별자치도 서귀포시 법환동
한림매일시장,126.2639404,33.41659494,제주특별자치도 제주시 한림읍 한림로 687
롯타이,126.26481,33.41648469,제주특별자치도 제주시 한림읍 한림로 691
함덕해수욕장 도로,126.6697752,33.5434231,제주특별자치도 제주시 조천읍 함덕리
라움호텔,126.489381,33.48361646,제주특별자치도 제주시 신광로10길 1
살레안의고깃,126.4692197,33.46530966,제주특별자치도 제주시 월산남길 110
함덕해수욕장 잔디광장,126.6717793,33.54321619,제주특별자치도 제주시 조천읍 조함해안로 525
협재해수욕장 야영장,126.2387194,33.39234151,제주특별자치도 제주시 한림읍 협재리 2497-1
플레이스엉물,126.9006603,33.4896559,제주특별자치도 제주시 구좌읍 종달논길 92
구씨커피로스터스,126.8539571,33.52361269,제주특별자치도 제주시 구좌읍 구좌로 21
우도땅콩막걸리,126.9547109,33.50790346,제주특별자치도 제주시 우도면 우도비양길 10
씨사이드 애월하귀점,126.407677,33.48505608,제주특별자치도 제주시 애월읍 하귀14길 5-3
아라고나이트 고온천,126.3921502,33.30296595,제주특별자치도 서귀포시 안덕면 산록남로762번길 71
레이트벗커피 로스터스,126.8512608,33.42584464,제주특별자치도 서귀포시 성산읍 서성일로 621
북타임,126.6623968,33.27593893,제주특별자치도 서귀포시 남원읍 위미중앙로 160
흑돼지삼형제,126.842425,33.32545444,제주특별자치도 서귀포시 표선면 민속해안로 594
제주시산림조합 나무시장,126.5134147,33.47028299,제주특별자치도 제주시 오남로 288
산지천갤러리,126.5283314,33.51514984,제주특별자치도 제주시 중앙로3길 36
귤림서원,126.5249598,33.51013764,제주특별자치도 제주시 오현길 61
애월후식,126.3301752,33.43900513,제주특별자치도 제주시 애월읍 납읍로 21
글러트니커피,126.5348798,33.48659051,제주특별자치도 제주시 구남로2길 38
가자제주렌트카,126.4976959,33.49853392,제주특별자치도 제주시 월성로4길 76-2
제주좋은날,126.3099483,33.44567416,제주특별자치도 제주시 애월읍 천덕로 33-5
묘한식당,126.2621301,33.32264714,제주특별자치도 제주시 한경면 녹차분재로 601
협재로47길,126.2473089,33.39387251,제주특별자치도 제주시 한림읍 협재로 47
더아일랜더,126.5280089,33.51488716,제주특별자치도 제주시 중앙로7길 31
쉼표,126.2418694,33.39521162,제주특별자치도 제주시 한림읍 한림로 359
프로젝트목욕탕,126.5226454,33.51784095,제주특별자치도 제주시 탑동로4길 6-6
동진식당 공항점,126.5093347,33.50970168,제주특별자치도 제주시 용화로 51-1
소원김밥,126.6208228,33.2509016,제주특별자치도 서귀포시 쇠소깍로 160
한담세희네농장,126.3112312,33.45997773,제주특별자치도 제주시 애월읍 애월로 11
리치망고 쇠소깍점,126.6202433,33.25091066,제주특별자치도 서귀포시 쇠소깍로 164
맨도롱 해장국,126.560105,33.24708071,제주특별자치도 서귀포시 태평로353번길 11
고쿠텐 서귀포점,126.514926,33.23769626,제주특별자치도 서귀포시 막숙포로40번길 5
제주드림타워 스테이크하우스,126.4816199,33.48530087,제주특별자치도 제주시 노연로 12
오늘은좋은날,126.4275303,33.48968617,제주특별자치도 제주시 우령8길 17
SK행복충전 제주가스충전소,126.5433579,33.51337051,제주특별자치도 제주시 동문로 157
중문카트체험장,126.3945894,33.26413986,제주특별자치도 서귀포시 일주서로 1114
피슈마라홍탕 서귀포월드컵점,126.5073221,33.24899263,제주특별자치도 서귀포시 월드컵로 8
비자블라썸,126.8089704,33.49493646,제주특별자치도 제주시 구좌읍 비자림로 2244
당근과해녀,126.8423638,33.53303822,제주특별자치도 제주시 구좌읍 평대5길 48-1
평대성게국수,126.839836,33.53421607,제주특별자치도 제주시 구좌읍 해맞이해안로 1172
감수굴,126.8419796,33.52644163,제주특별자치도 제주시 구좌읍 평대리
제주서핑스쿨,126.4130336,33.25843899,제주특별자치도 서귀포시 일주서로 914
카페2472,126.416431,33.25589528,제주특별자치도 서귀포시 천제연로 103-15
선경오피스텔,126.5696262,33.24879827,제주특별자치도 서귀포시 중정로 123
마농치킨중앙통닭 3호점,126.563738,33.25060085,제주특별자치도 서귀포시 중앙로62번길 23
빈티지어게인,126.5089566,33.25164177,제주특별자치도 서귀포시 김정문화로 39
롯데시네마 서귀포,126.5081213,33.24654337,제주특별자치도 서귀포시 월드컵로 33
동귀리갈칫집,126.4723355,33.49184331,제주특별자치도 제주시 월랑로 83
베메로 bake make roast,126.4108268,33.24985684,제주특별자치도 서귀포시 중문관광로72번길 29-5
넘버피넛쿠키,126.413959,33.25855696,제주특별자치도 서귀포시 색달중앙로 38
만복반미,126.470193,33.48337363,제주특별자치도 제주시 수덕9길 82-4
회춘 제주노형점,126.4824529,33.48507986,제주특별자치도 제주시 원노형4길 11
하이제주,126.4888047,33.48610428,제주특별자치도 제주시 노연로 81
돼갈통,126.4916445,33.49029304,제주특별자치도 제주시 삼무로3길 39
다이소 용담점,126.4933812,33.51948011,제주특별자치도 제주시 서해안로 510
산방산 파크텔,126.3291333,33.25648281,제주특별자치도 서귀포시 안덕면 화순서서로 63
지중해식당,126.5272155,33.51491659,제주특별자치도 제주시 중앙로7길 23
리엘루,126.4264239,33.43386168,제주특별자치도 제주시 애월읍 고성남길 36
달에사는고래,126.4270044,33.43520053,제주특별자치도 제주시 애월읍 고성남3길 14
유람위드북스,126.2347938,33.33973833,제주특별자치도 제주시 한경면 조수동2길 54-36
한라네김밥,126.5592956,33.25269049,제주특별자치도 서귀포시 일주동로 8697
착한국밥,126.509705,33.2611704,제주특별자치도 서귀포시 중산간서로 8
휘닉스제주섭지코지 매표소,126.9287331,33.43033847,제주특별자치도 서귀포시 성산읍 섭지코지로 107
휘닉스제주 해랑,126.9279031,33.43014594,제주특별자치도 서귀포시 성산읍 섭지코지로 107
막둥이해녀복순이네,126.8991406,33.44534421,제주특별자치도 서귀포시 성산읍 서성일로 1129
휘닉스제주 코지,126.9279032,33.43011439,제주특별자치도 서귀포시 성산읍 섭지코지로 107
휘닉스제주 오렌지동,126.9279032,33.43013603,제주특별자치도 서귀포시 성산읍 섭지코지로 107
휘닉스제주 섭지 라운지,126.9264427,33.42604238,제주특별자치도 서귀포시 성산읍 섭지코지로 107
더비치하우스,126.9219715,33.4352536,제주특별자치도 서귀포시 성산읍 신양로122번길 17
머스크,126.5666154,33.52019436,제주특별자치도 제주시 진동로3길 30
조천해안도로,126.6403249,33.54788561,제주특별자치도 제주시 조천읍 조천리
물꼬해녀의집,126.9498399,33.51870277,제주특별자치도 제주시 우도면 우도해안길 496
모영,126.9159966,33.44887847,제주특별자치도 서귀포시 성산읍 동류암로 44
우도바라기,126.941616,33.50619214,제주특별자치도 제주시 우도면 우도해안길 302
하우마을레저,126.9434887,33.50972955,제주특별자치도 제주시 우도면 우도해안길 354
섭지바당,126.9195145,33.43616447,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 31
마농치킨 5호점,126.9327203,33.46101714,제주특별자치도 서귀포시 성산읍 일출로 251
성산흑돈쭐,126.935417,33.46548335,제주특별자치도 서귀포시 성산읍 성산중앙로 72
일품순두부 제주본점,126.4700569,33.48221901,제주특별자치도 제주시 광평동로 25
소랑호게,126.24643,33.39856896,제주특별자치도 제주시 한림읍 한림로 414-1
판포리135,126.1963832,33.36476731,제주특별자치도 제주시 한경면 판포1길 35
리틀포레스트,126.4593017,33.24479262,제주특별자치도 서귀포시 월평로 15
돈방석조개구이,126.6763706,33.53969403,제주특별자치도 제주시 조천읍 함덕30길 8
월정리썬시티 게스트하우스,126.7951107,33.55316841,제주특별자치도 제주시 구좌읍 월정5길 33
제주온도,126.6759842,33.2723079,제주특별자치도 서귀포시 남원읍
참녀네집,126.7300863,33.56028532,제주특별자치도 제주시 구좌읍 김녕리 6145
월정느루,126.7944435,33.55572242,제주특별자치도 제주시 구좌읍 월정3길 51-3
CU 제주아스타호텔점,126.5203078,33.50082521,제주특별자치도 제주시 서사로 129
만두상점,126.6754981,33.53346173,제주특별자치도 제주시 조천읍 함덕남14길 6
엠버호텔 제주,126.4878128,33.48974803,제주특별자치도 제주시 삼무로 12
서울촌놈인제주,126.2807322,33.44216416,제주특별자치도 제주시 한림읍 한림해안로 646
말젯문,126.835231,33.53842049,제주특별자치도 제주시 구좌읍 계룡길 31
르메인호텔 서귀포,126.3335379,33.246247,제주특별자치도 서귀포시 안덕면 화순로 119
애월연어 안덕점,126.3799089,33.32707493,제주특별자치도 서귀포시 안덕면 산록남로 684
프란츠스토어,126.2323225,33.33639168,제주특별자치도 제주시 한경면 용금로 491
향천회초밥,126.4904023,33.48485765,제주특별자치도 제주시 신대로18길 56
사랑분식,126.527825,33.512472,제주특별자치도 제주시 동문로4길 12
라온베이커리 남녕점,126.4821314,33.48902118,제주특별자치도 제주시 남녕로 11
조아찌커피,126.4506156,33.49676896,제주특별자치도 제주시 테우해안로 158
제주닭집,126.8325593,33.32644054,제주특별자치도 서귀포시 표선면 표선중앙로 77
CU 제주당케점,126.8430443,33.32507654,제주특별자치도 서귀포시 표선면 민속해안로 587
해비치호텔엔리조트 섬모라,126.8447132,33.32147573,제주특별자치도 서귀포시 표선면 민속해안로 537
토끼트멍,126.308007,33.22958545,제주특별자치도 서귀포시 안덕면 사계남로 182
아디다스 신제주점,126.490238,33.48646542,제주특별자치도 제주시 신광로 63
여기고씨네,126.766739,33.30058748,제주특별자치도 서귀포시 남원읍 신흥로13번길 23
플로우스,126.40175,33.2556506,제주특별자치도 서귀포시 예래해안로 550
스파오 신제주점,126.4898346,33.48845808,제주특별자치도 제주시 신광로 42
마음에온,126.525958,33.51457819,제주특별자치도 제주시 칠성로길 29-1
차귀도체험배낚시횟집,126.1644633,33.30886538,제주특별자치도 제주시 한경면 노을해안로 1154
잇츠힐펜션,126.3835561,33.48675063,제주특별자치도 제주시 애월읍 애월해안로 788
두꺼비의빛,126.449441,33.49669162,제주특별자치도 제주시 현사길 21-1
블라제리조트 전기차충전소,127.1497299,35.81538665,제주특별자치도 서귀포시 표선면 녹산로 274
우생당,126.561174,33.25390442,제주특별자치도 서귀포시 중앙로 104
메이더카라반,126.7059261,33.55260282,제주특별자치도 제주시 구좌읍 일주동로 1622
탑텐 서귀포점,126.5686516,33.25431287,제주특별자치도 서귀포시 일주동로 8607
배스킨라빈스 서귀포광장점,126.5615919,33.25358852,제주특별자치도 서귀포시 일주동로 8674-1
제주센트럴파크,126.6743997,33.43345506,제주특별자치도 제주시 조천읍 비자림로 606
덴카츠,126.5755194,33.25703057,제주특별자치도 서귀포시 동홍남로 67
팡송,126.6596701,33.27490904,제주특별자치도 서귀포시 남원읍 태위로115번길 1
검멀레동굴,126.966283,33.49642792,제주특별자치도 제주시 우도면 연평리
연동연대,126.5242586,33.24200423,제주특별자치도 서귀포시 서호동 73
하논,126.5450403,33.251055,제주특별자치도 서귀포시 서홍동
사계소희네국수,126.3094888,33.2359591,제주특별자치도 서귀포시 안덕면 산방로 244
화순방파제,126.3287669,33.23197489,제주특별자치도 서귀포시 안덕면 화순리 636-14
은숙이네,126.3360598,33.24649401,제주특별자치도 서귀포시 안덕면 화순중앙로 63
경동식당,126.3347361,33.24672136,제주특별자치도 서귀포시 안덕면 화순로 108-1
마라해양도립공원,126.2670917,33.11861753,제주특별자치도 서귀포시 대정읍 마라로101번길 46
미악산,126.5544669,33.30083003,제주특별자치도 서귀포시 동홍동 2195
연동길,126.4934002,33.48814453,제주특별자치도 제주시 은남2길 23
흑돈가 제주본점,126.473552,33.48000517,제주특별자치도 제주시 한라대학로 11
호텔 레오,126.7722353,33.53653188,제주특별자치도 제주시 구좌읍 만장굴길 122
모닥치기,126.5382925,33.49112207,제주특별자치도 제주시 남광로2길 17
스니프,126.5457453,33.47501465,제주특별자치도 제주시 중앙로 543
돈사돈 서귀포점,126.4984342,33.23598989,제주특별자치도 서귀포시 이어도로 778-1
이화호텔,126.4921964,33.49474105,제주특별자치도 제주시 도령로 155
비블리아성서식물원,126.2749866,33.35618118,제주특별자치도 제주시 한림읍 조성로 17
김녕금속공예벽화마을,126.7464631,33.55801547,제주특별자치도 제주시 구좌읍 김녕리 4026
쯔루네,126.7523826,33.55728274,제주특별자치도 제주시 구좌읍 김녕로1길 90
벨리타캠핑장,126.6978392,33.50804816,제주특별자치도 제주시 조천읍 중산간동로 1194
저지해장국,126.2546859,33.32890849,제주특별자치도 제주시 한경면 중산간서로 3632
선운정사,126.3071527,33.42936508,제주특별자치도 제주시 애월읍 구몰동길 65
애월바다테라피,126.3320731,33.467785,제주특별자치도 제주시 애월읍 애월해안로 179
샤오츠,126.9294465,33.46030485,제주특별자치도 서귀포시 성산읍 성산등용로17번길 55
카페 요디,126.6753463,33.54237809,제주특별자치도 제주시 조천읍 조함해안로 610-6
아뽀밍고,126.930701,33.45995213,제주특별자치도 서귀포시 성산읍 일출로 230
서귀포동경우동 본점,126.5602279,33.25252339,제주특별자치도 서귀포시 중앙로89번길 4
센트로,126.567571,33.24666077,제주특별자치도 서귀포시 태평로 449
낭만잡화점,126.5678317,33.24648387,제주특별자치도 서귀포시 태평로 450
엉또정,126.494296,33.2577835,제주특별자치도 서귀포시 중산간서로157번길 28-6
성산포수협 활어위판센터,126.9289614,33.46956861,제주특별자치도 서귀포시 성산읍 성산등용로 77
우도해양도립공원,126.9552577,33.48264068,제주특별자치도 제주시 우도면 우도해안길 627
레인보울,126.5091408,33.50934839,제주특별자치도 제주시 용화로 54
소렉,126.4912823,33.48819535,제주특별자치도 제주시 은남2길 41
오드리김밥,126.9333792,33.46307317,제주특별자치도 서귀포시 성산읍 성산중앙로 38-2
어박사 애월점,126.3205586,33.46693805,제주특별자치도 제주시 애월읍 애월로11길 27
돔그라미펜션,126.8096065,33.33575555,제주특별자치도 서귀포시 표선면 가시로 137
애월씨앤스타,126.3134702,33.46480642,제주특별자치도 제주시 애월읍 애월로3길 17
애월오누이,126.3188712,33.4666642,제주특별자치도 제주시 애월읍 애월로9길 54
제주이티하우스,126.3791549,33.48153733,제주특별자치도 제주시 애월읍 구엄4길 20-9
여행가게,126.7444995,33.28615372,제주특별자치도 서귀포시 남원읍 태위로 929
제주숲게스트하우스,126.7109681,33.32870112,제주특별자치도 서귀포시 남원읍 남조로 573-16
대수산봉,126.9016497,33.43967509,제주특별자치도 서귀포시 성산읍 고성리 2039-1
시안,126.9358431,33.46524915,제주특별자치도 서귀포시 성산읍 일출로288번길 23
한동리 해맞이 해안로,126.838241,33.537218,제주특별자치도 제주시 구좌읍 한동리
한동리 해변,126.838241,33.537218,제주특별자치도 제주시 구좌읍 한동리
포토이즘박스 함덕해수욕장점,126.6661858,33.54183983,제주특별자치도 제주시 조천읍 신북로 525
한동리 해안가 해변,126.838241,33.537218,제주특별자치도 제주시 구좌읍 한동리
프라이탁스토어 제주 by MMMG,126.5231545,33.51746154,제주특별자치도 제주시 탑동로 16
중문주유소,126.4309277,33.25115141,제주특별자치도 서귀포시 천제연로 246
온누리빵집,126.2542938,33.22248773,제주특별자치도 서귀포시 대정읍 신영로 117-1
보름왓메밀밭,126.7525356,33.41347553,제주특별자치도 서귀포시 표선면 번영로 2350-104
엘플로리디타,126.8554371,33.5269233,제주특별자치도 제주시 구좌읍 세화1길 39
돈블랙 올레시장점,126.5666762,33.24970048,제주특별자치도 서귀포시 중동로48번길 9
탐라스낵,126.4776854,33.47682381,제주특별자치도 제주시 진군4길 32
서울국수가게,126.8564443,33.52583534,제주특별자치도 제주시 구좌읍 세화3길 30-2
올더타임 토평,126.5809515,33.26069339,제주특별자치도 서귀포시 516로 73
보보애월,126.3256936,33.46353015,제주특별자치도 제주시 애월읍 애월로 173
빨강궁전,126.3351986,33.45941525,제주특별자치도 제주시 애월읍 고내봉길 42-9
황금성,126.8050563,33.39939937,제주특별자치도 서귀포시 표선면 서성일로 95
덕인당소락 3호점,126.5437322,33.48304589,제주특별자치도 제주시 중앙로 451
잘도식당,126.5254506,33.51072195,제주특별자치도 제주시 중앙로15길 16
1미리게스트하우스,126.2422431,33.39352432,제주특별자치도 제주시 한림읍 협재6길 22-4
우리집이층,126.8435714,33.32576244,제주특별자치도 서귀포시 표선면 표선당포로 9
서귀포약국,126.5603866,33.25256001,제주특별자치도 서귀포시 중앙로 89
새별프렌즈,126.3636576,33.36155036,제주특별자치도 제주시 애월읍 평화로 1529
큰손상회,126.8004148,33.55424096,제주특별자치도 제주시 구좌읍 행원로1길 26-2
붉은오름자연휴양림 숲속야영장,126.6778456,33.40303921,제주특별자치도 서귀포시 표선면 가시리 산 158
하효소머리국밥,126.6173253,33.26351734,제주특별자치도 서귀포시 효돈로 174
법환동커피,126.511875,33.23704507,제주특별자치도 서귀포시 이어도로 910
시오름,126.516669,33.30596956,제주특별자치도 서귀포시 서호동 산 1
전복죽일번가,126.3754206,33.48195854,제주특별자치도 제주시 애월읍 애월해안로 688
애월담펜션,126.3068749,33.44158545,제주특별자치도 제주시 애월읍 곽봉로 104-41
제주백야,126.1828746,33.34608837,제주특별자치도 제주시 한경면 두신로 34
산호반점 2호점,126.9681216,33.49768705,제주특별자치도 제주시 우도면 우도해안길 1126
설심당 동홍점,126.5679616,33.25191214,제주특별자치도 서귀포시 문부로 2
진지동굴,126.3488423,33.24465377,제주특별자치도 서귀포시 안덕면 감산리 1162
우도왕자이야기,126.9437234,33.50271293,제주특별자치도 제주시 우도면 우도해안길 252
비양도 캠핑장,126.9694015,33.51494767,제주특별자치도 제주시 우도면 연평리
유군초밥,126.5287963,33.49908796,제주특별자치도 제주시 서광로32길 19
지지지제주흑돼지,126.4961902,33.48797197,제주특별자치도 제주시 신대로 104
바이못,126.3058628,33.35020061,제주특별자치도 제주시 한림읍 한창로 1174-8
그린게스트하우스,126.5395914,33.51425816,제주특별자치도 제주시 사라봉7길 44
중국집마씸,126.1831453,33.34987683,제주특별자치도 제주시 한경면 두신로 78
싱싱회센타,126.5282404,33.5120877,제주특별자치도 제주시 동문로4길 9
빽다방 제주노형뜨란채점,126.4733174,33.48660112,제주특별자치도 제주시 수덕로 35
네모네 펜션,126.6119139,33.26790413,제주특별자치도 서귀포시 효돈순환로 7-6
빗소리,126.753939,33.55566117,제주특별자치도 제주시 구좌읍 김녕로 151
흑돼지패밀리,126.6510213,33.28825262,제주특별자치도 서귀포시 남원읍 중산간동로 6924
가디언다이브리조트,126.611279,33.26005075,제주특별자치도 서귀포시 칠십리로533번길 237
히비 안도 코하쿠,126.6104511,33.26378001,제주특별자치도 서귀포시 효돈로 107
민트카페&스튜디오,126.9338192,33.4291214,제주특별자치도 서귀포시 성산읍 고성리 46
한림바다체험마을,126.2627828,33.41974362,제주특별자치도 제주시 한림읍 한림해안로 200
에코그린리조트 루프탑포차,126.2914776,33.43528849,제주특별자치도 제주시 한림읍 귀덕6길 94 루프탑포차
하영담아,126.3046445,33.25428178,제주특별자치도 서귀포시 안덕면 덕수서로 45
홍당무떡볶이,126.561439,33.24768861,제주특별자치도 서귀포시 중정로 45
까사로마호텔,126.5581148,33.24680678,제주특별자치도 서귀포시 태평로 347
논짓물,126.4922265,33.48866805,제주특별자치도 제주시 신대로12길 41
제주펜션매듭,126.4926754,33.51942313,제주특별자치도 제주시 서해안로 502
신화리조트 랜딩관,128.3816961,36.98882453,신화역사로 304번길 38 랜딩관 제주신화월드 호텔앤리조트
안녕김녕씨,126.731374,33.55933965,제주특별자치도 제주시 구좌읍 구좌해안로 178
시재시재,126.2307773,33.33414166,제주특별자치도 제주시 한경면 조수2길 25
명랑스낵,126.2588172,33.40917142,제주특별자치도 제주시 한림읍 한림로 585
사일리커피,126.2758641,33.19994488,제주특별자치도 서귀포시 대정읍 최남단해안로 412
송악산화덕피자,126.2882372,33.20892425,제주특별자치도 서귀포시 대정읍 송악관광로 392
제주따이,126.4706837,33.48248135,제주특별자치도 제주시 수덕9길 85-5
그랜드하얏트제주 포차,126.4814594,33.48526234,제주특별자치도 제주시 노연로 12
그랜드하얏트제주 수영장,126.4815713,33.4853707,제주특별자치도 제주시 노연로 12
CU 서귀포자구리점,126.5670889,33.2426151,제주특별자치도 서귀포시 솔동산로21번길 31
연정식당,126.4867462,33.48376787,제주특별자치도 제주시 신광로10길 29
요기소바 본점,126.4832935,33.48539442,제주특별자치도 제주시 원노형6길 3-4
그랜드하얏트제주 라운지,126.4815713,33.4853707,제주특별자치도 제주시 노연로 12
신광로8길 5,126.489204,33.4868482,제주특별자치도 제주시 연동
제주돈토랑,126.4831803,33.48562114,제주특별자치도 제주시 원노형6길 3-1
앨리스,126.529572,33.49753746,제주특별자치도 제주시 서광로32길 36-1
그랜마스 노형점,126.4771603,33.48399467,제주특별자치도 제주시 노형9길 6
제주공항렌터카,126.4555952,33.4932397,제주특별자치도 제주시 이도이동
새연교(우영우 촬영장),126.5598598,33.2372277,제주특별자치도 서귀포시 서홍동
용연계곡(구름다리),126.5147044,33.5147004,제주특별자치도 제주시 용담일동
성산일출봉(일출),126.9425,33.458056,제주특별자치도 서귀포시 성산읍
서울뚝배기,126.4966195,33.48072131,제주특별자치도 제주시 아연로 10
성산일출봉 아시횟집,126.9323663,33.46528697,제주특별자치도 서귀포시 성산읍 성산등용로 19
CU 제주제원점,126.4902892,33.48801276,제주특별자치도 제주시 신광로 45
나이롱책방,126.5234381,33.51166631,제주특별자치도 제주시 관덕로8길 17
파리바게뜨 신제주점,126.4902692,33.4877422,제주특별자치도 제주시 신광로 47
서부두방파제,126.5282402,33.51807606,제주특별자치도 제주시 건입동 1446
돌다메,126.4287841,33.49144644,제주특별자치도 제주시 우정로4길 16
통일렌트카,126.4829761,33.49607154,제주특별자치도 제주시 제성1길 28-1
바삭돈가스,126.4882244,33.48122427,제주특별자치도 제주시 과원북4길 61
카페봄봄 제주봉개점,126.5969643,33.4889087,제주특별자치도 제주시 번영로 524
할매식당,126.5645619,33.24156038,제주특별자치도 서귀포시 부두로 40
명경식당,126.3369768,33.24725987,제주특별자치도 서귀포시 안덕면 화순로 88
귀덕귀덕펜션,126.3022759,33.42283909,제주특별자치도 제주시 한림읍 귀덕남동1길 54
한림민속5일시장,126.4929483,33.50659644,제주특별자치도 제주시 한림읍 한수풀로4길 10
오시오펜션,126.6864377,33.54850324,제주특별자치도 제주시 조천읍 북촌서길 19
뱃도새기 흑돼지 제주함덕점,126.6745414,33.53940072,제주특별자치도 제주시 조천읍 함와로 7
신왕,126.9215241,33.43649394,제주특별자치도 서귀포시 성산읍 신양로 112
코델리아리조트,126.9100727,33.45910309,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20
성산일출도서관,126.9122989,33.45527375,제주특별자치도 서귀포시 성산읍 고성오조로 133
스플래시리조트,126.563248,33.24253675,제주특별자치도 서귀포시 솔동산로 28
대향,126.5637904,33.24479994,제주특별자치도 서귀포시 태평로 407
동방파제,126.569881,33.23511599,제주특별자치도 서귀포시 서귀동 758-5
서귀포농협 하나로마트 본점,126.5800645,33.25742108,제주특별자치도 서귀포시 516로 40-1
서촌제,126.4877434,33.4715554,제주특별자치도 제주시 은수길 65
정가네연탄구이,126.8905489,33.4441468,제주특별자치도 서귀포시 성산읍 서성일로 1047
좀녀마을뚝배기,126.4959014,33.48730723,제주특별자치도 제주시 은남길 25
부뚜막식당 성산,126.9135395,33.44509452,제주특별자치도 서귀포시 성산읍 고성오조로 11
돈구어,126.8541582,33.52501401,제주특별자치도 제주시 구좌읍 세화1길 15
보메와산 감귤체험농장,126.680191,33.48455506,제주특별자치도 제주시 조천읍 미래로 53
곽지마트,126.3058911,33.44735912,제주특별자치도 제주시 애월읍 일주서로 6001
정담국수,126.5021835,33.48798177,제주특별자치도 제주시 연오로 59
현브로하우스,126.6985754,33.27262284,제주특별자치도 서귀포시 남원읍 태위로510번길 49
예하게스트하우스 본점,126.5174359,33.49940938,제주특별자치도 제주시 삼오길 9
카페뚜이,126.2445273,33.39883598,제주특별자치도 제주시 한림읍 협재1길 45
인덱스 제이드림호텔,126.4915466,33.48936671,제주특별자치도 제주시 은남1길 40
민수민수 게스트하우스,126.2966432,33.44493674,제주특별자치도 제주시 한림읍 일주서로 5903-6
뉴욕버거 제주연동점,126.4893052,33.48974608,제주특별자치도 제주시 삼무로 26
삼미횟집,126.463726,33.50459088,제주특별자치도 제주시 도두항서5길 1
CU 제주동문로터리점,126.527405,33.51291758,제주특별자치도 제주시 동문로 8
제주다,126.3938747,33.48442765,제주특별자치도 제주시 애월읍 가문동길 17
CU 제주남조로점,126.6618777,33.45444612,제주특별자치도 제주시 조천읍 남조로 2115
CU 제주이호해변점,126.4566029,33.50230948,제주특별자치도 제주시 서해안로 60
용두골,126.5055529,33.5164711,제주특별자치도 제주시 서해안로 644
에이바우트커피 봉개점,126.5956707,33.4894256,제주특별자치도 제주시 번영로 510
주민상회,126.5122571,33.51175893,제주특별자치도 제주시 흥운길 34
동부산가든,126.5955036,33.49110924,제주특별자치도 제주시 봉개북1길 10
스테이달꿈 오션뷰펜션,126.4893914,33.51850083,제주특별자치도 제주시 서해안로 468-4
노형슈퍼,126.4841336,33.48452517,제주특별자치도 제주시 원노형8길 18
제주퍼시픽호텔,126.5192161,33.51064292,제주특별자치도 제주시 서사로 20
수목원테마파크 아이스뮤지엄,126.4883977,33.47077732,제주특별자치도 제주시 은수길 69
아일랜드조이,126.4129333,33.25129137,제주특별자치도 서귀포시 중문관광로110번길 32
퍼시픽리솜 요트투어샹그릴라,126.41633,33.24397897,제주특별자치도 서귀포시 중문관광로 154-17
삼남주유소,126.5141562,33.50550575,제주특별자치도 제주시 남성로 64
제주원렌트카 본점,126.5024768,33.51176331,제주특별자치도 제주시 용해로 58-7
아방얼큰칼국수,126.5225512,33.51227327,제주특별자치도 제주시 중앙로12길 22
흑돈오리,126.5646553,33.24781442,제주특별자치도 서귀포시 이중섭로 5-5
칸스,126.5625788,33.24978351,제주특별자치도 서귀포시 중정로61번길 21
CU 서귀포송산점,126.5645851,33.24466929,제주특별자치도 서귀포시 태평로 414
루스트플레이스 서귀포점,126.5073092,33.25358006,제주특별자치도 서귀포시 신서로48번길 22
흑백돈 함덕점,126.6719607,33.53967521,제주특별자치도 제주시 조천읍 신북로 586
천리식당천리민박,126.784705,33.46858605,제주특별자치도 제주시 구좌읍 송당6길 30
감성돈 제주협재점,126.239948,33.39344537,제주특별자치도 제주시 한림읍 한림로 329-2
르방블랑제베이커리앤카페,126.4161942,33.244432,제주특별자치도 서귀포시 중문관광로 154-17
CU 제주부영리조트점,126.4222373,33.24178495,제주특별자치도 서귀포시 중문관광로 216
그바다에머물다펜션,126.241235,33.39388331,제주특별자치도 제주시 한림읍 협재4길 8
호텔 서귀피안,126.5904822,33.24444889,제주특별자치도 서귀포시 보목로64번길 178
대왕해물짬뽕,126.7943567,33.55690337,제주특별자치도 제주시 구좌읍 월정1길 70-6
